property_id,location,rent (€),rent_frequency,monthly_rent (€),number_of_bedrooms,number_of_bathrooms,property_type,county,Density per sq km,Average Income (€),monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
c2eb7060-0eee-423d-b570-f5523a16ddf1,"Apartment 2, 416 Harold's Cross Road, Harold's Cross, Dublin 6W",1575.0,month,1575.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7422588665656984,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
40c99ecb-1800-4484-a821-95f2a4518735,"20 The Cloisters, Kells, Co. Meath",1580.0,month,1580.0,4.0,3.0,House,Meath,94.3,53018.0,-0.73559267175837,1.3116339470361023,1.3604656315367458,-0.9289310275431956,-0.19376599800289773
d1c4e3f9-7890-4ad1-8c46-a0e199f77aa1,"Apt 1, 92 Rathgar Road, Rathgar, Dublin 6",1581.0,month,1581.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7342594327969043,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
5cbf0517-58d7-43d7-bf07-c338eb9a9f1f,"105 Dublin Road,Sutton,Co. Dublin, Sutton, Dublin 13",1583.0,month,1583.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7315929548739729,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
47ad839b-634c-4025-89b5-34468af8729a,"Apartment 5 , The Old Quarry, Coolroe, Ballincollig, Co. Cork",1587.0,month,1587.0,2.0,2.0,Apartment,Cork,77.5,52284.0,-0.7262599990281102,-0.3413114641619641,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
cd83be3b-88a7-45bd-ac5b-9f496fc0702b,"Kerry Escape, Kerry Escape, Ballinskelligs, Co. Kerry",1595.0,month,1595.0,4.0,3.0,House,Kerry,32.5,42674.0,-0.7155940873363847,1.3116339470361023,1.3604656315367458,-1.01088577527027,-1.6590994594748991
8879c7e2-ab6a-430d-823b-bb25735885a5,"Kilbryan, First Sea Road, Sligo, Co. Sligo",1600.0,month,1600.0,4.0,1.0,House,Sligo,38.2,45599.0,-0.7089278925290564,1.3116339470361023,-0.8065369140414774,-1.0033268422274815,-1.2447432747489127
37b79f1d-d65c-4ae1-b53c-b7e576479449,"8 Casement Park, Dublin 11, Finglas, Dublin 11",1600.0,month,1600.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
4a3c8f55-fb9f-4929-938a-9da69d588e83,"Benmadigan Road, Dublin 12, Drimnagh, Dublin 12",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
125dc94e-29db-4762-b573-299989c9d414,"Rose Lodge, Knockantemple, Rosegreen, Rosegreen, Co. Tipperary",1600.0,month,1600.0,4.0,3.0,House,Tipperary,39.0,44678.0,-0.7089278925290564,1.3116339470361023,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
419c0727-3dff-41b0-ae7c-3f38b7978bb0,"Meadow Hill,Kiltoy,Letterkenny,Co. Donegal, Letterkenny, Co. Donegal",1600.0,month,1600.0,5.0,1.0,House,Donegal,34.4,39156.0,-0.7089278925290564,2.1381066526351353,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
c18527c4-8ee2-4b5a-8586-1ece108da29e,"Ballybought, Ballymore Eustace, Brannockstown, Co. Kildare",1600.0,month,1600.0,2.0,1.0,Apartment,Kildare,146.2,55861.0,-0.7089278925290564,-0.3413114641619641,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
a6625e45-1c2b-4085-baaf-caa68cbe843a,"47 Fr. Murphy Terrace, Dublin Road, Tullow, Co. Carlow",1600.0,month,1600.0,3.0,2.0,House,Dublin,1581.5,60804.0,-0.7089278925290564,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
5b0f8401-a8e9-46c7-b78c-8af7ad074c6a,"Dublin 12, Crumlin, Dublin 12",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
f79af6fc-94b9-4e9e-a15a-9aef7a3115ce,"New Ross Town , New Ross, Co. Wexford",1600.0,month,1600.0,3.0,1.0,Apartment,Wexford,69.3,42906.0,-0.7089278925290564,0.485161241437069,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
4bf0987e-46f1-49c0-9fc2-cf1aa2b51855,"Slaney View House, Slaney View, Rathvilly, Co. Carlow",1600.0,month,1600.0,4.0,5.0,House,Carlow,69.1,44000.0,-0.7089278925290564,1.3116339470361023,3.5274681771149687,-0.9623494683639443,-1.471257989065785
2b6504a4-fe60-4cb7-b573-a03b900aa224,"Mullinavat, Waterford, Farnoge, Co. Kilkenny",1600.0,month,1600.0,2.0,1.0,House,Waterford,68.6,46308.0,-0.7089278925290564,-0.3413114641619641,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
8c094311-25ca-455d-9bfa-343883bceb73,"An Sean Mhuleann, North Circular Road, Tralee, Co. Kerry",1600.0,month,1600.0,3.0,3.0,Apartment,Kerry,32.5,42674.0,-0.7089278925290564,0.485161241437069,1.3604656315367458,-1.01088577527027,-1.6590994594748991
e6595dec-d19f-4395-bbaa-a074c227fbe2,"Leinster Road West, Rathmines, Dublin 6",1600.0,month,1600.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
d70752fb-dc0d-4426-91ad-2affc8a6f53a,"3 The Lawn,Bawnboy, Bawnboy, Co. Cavan",1600.0,month,1600.0,3.0,3.0,House,Cavan,42.3,43183.0,-0.7089278925290564,0.485161241437069,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
47637439-be64-493c-84a4-fb97a89c34ed,"29 Castle Heights, Carrickbeg, Carrickbeg, Co. Tipperary",1600.0,month,1600.0,4.0,3.0,House,Tipperary,39.0,44678.0,-0.7089278925290564,1.3116339470361023,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
3b20868d-d781-4c11-a890-c861d7cbcdf4,"Near Lough Ine, Skibbereen, Co. Cork, Deelish, Co. Cork",1600.0,month,1600.0,4.0,2.0,House,Cork,77.5,52284.0,-0.7089278925290564,1.3116339470361023,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
b8b15a1e-214f-4e3a-8e9b-1d9f824d5c8c,"Blackrock Apartments, Dungarvan, Co. Waterford",1600.0,month,1600.0,3.0,2.0,Apartment,Waterford,68.6,46308.0,-0.7089278925290564,0.485161241437069,0.2769643587476342,-0.9630125326659432,-1.1443061687760154
46e7b82b-d977-4cd5-8d9b-f721a4fcfb4b,"Quinn'S Road, Shankill, Dublin 18, Shankill, Dublin 18",1600.0,month,1600.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
6206ddc5-9b9c-4bef-92d3-c11bf1005f2f,"Kilcummin, Killarney, Co. Kerry, Kilcummin, Co. Kerry",1600.0,month,1600.0,3.0,2.0,House,Kerry,32.5,42674.0,-0.7089278925290564,0.485161241437069,0.2769643587476342,-1.01088577527027,-1.6590994594748991
6cf21e2a-8400-4649-9f35-a87b9a9d4d5f,"Tinnacarrick, Newbawn, Newbarn, Co. Wexford",1600.0,month,1600.0,3.0,1.0,House,Wexford,69.3,42906.0,-0.7089278925290564,0.485161241437069,-0.8065369140414774,-0.9620842426431447,-1.626234285165009
571da6ab-cb0d-4e23-8697-c022aacec538,"Templars Hall, Co. Waterford",1600.0,month,1600.0,4.0,3.0,House,Waterford,68.6,46308.0,-0.7089278925290564,1.3116339470361023,1.3604656315367458,-0.9630125326659432,-1.1443061687760154
1145690c-798d-4d9b-bc77-369848f03053,"7 Mooreville Estate, Rathdowney, Co. Laois",1600.0,month,1600.0,4.0,4.0,House,Laois,53.4,46563.0,-0.7089278925290564,1.3116339470361023,2.4439669043258574,-0.9831696874467124,-1.108182809081955
58f221fd-9058-4a91-9c22-ce78e57397ba,"Apt 8, 23 Leeson Street Upper, Dublin 4",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
ad13fea8-39e0-4f70-b0f6-364cc6021975,"Apartment Marlborough Street, Dublin 1",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c1946456-07f0-412a-86bb-8acff5a1de9b,"Cortober Hill, Cortober, Carrick-On-Shannon, Killukin, Co. Roscommon",1600.0,month,1600.0,3.0,1.0,House,Roscommon,27.6,44833.0,-0.7089278925290564,0.485161241437069,-0.8065369140414774,-1.01738380542986,-1.353255014065188
f93912ad-b4c5-49ce-b8cf-898d48a4f5e0,"28 Rahin Wood, Ballylinan, Ballylynan, Co. Laois",1600.0,month,1600.0,2.0,2.0,Apartment,Laois,53.4,46563.0,-0.7089278925290564,-0.3413114641619641,0.2769643587476342,-0.9831696874467124,-1.108182809081955
02701aa0-8207-4330-8445-775e39e0e131,"Flat 7 , 74 Grosvenor Road, Rathgar, Dublin 6",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
bf58cdeb-9ad6-4e26-a421-650c848e7d8c,"Apartment 23 , Block 3, Atlantic Coast, Strand Road, Tramore, Co. Waterford",1600.0,month,1600.0,2.0,2.0,Apartment,Waterford,68.6,46308.0,-0.7089278925290564,-0.3413114641619641,0.2769643587476342,-0.9630125326659432,-1.1443061687760154
bea00365-d8b6-4693-ba01-a7c82e30ff92,"Cloggagh, Ballyjamesduff, Crosserlough, Co. Cavan",1600.0,month,1600.0,4.0,2.0,House,Cavan,42.3,43183.0,-0.7089278925290564,1.3116339470361023,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
9936dfac-43d6-4f6f-80f3-e6aa0c53d167,"The Mill, Kilmanagh, Kilmanagh, Co. Kilkenny",1600.0,month,1600.0,4.0,2.0,House,Kilkenny,50.2,46510.0,-0.7089278925290564,1.3116339470361023,0.2769643587476342,-0.9874132989795058,-1.1156908014889557
ee3fcb3a-0071-4559-9008-2a34c522c90f,"20 Woodview, Baileborough, Bailieborough, Co. Cavan",1600.0,month,1600.0,4.0,3.0,House,Cavan,42.3,43183.0,-0.7089278925290564,1.3116339470361023,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
16783ba8-ebce-4e73-a0a4-54da70e3fd0c,"Wingfield Orchard, Newcastle West, Co. Limerick",1600.0,month,1600.0,3.0,3.0,House,Limerick,76.0,49272.0,-0.7089278925290564,0.485161241437069,1.3604656315367458,-0.9531991809963583,-0.724425234920349
46fe4f28-af9a-4565-93fd-2c766f5a3e60,"Cedarbrook Way, Cherry Orchard, Dublin 10",1600.0,month,1600.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.7089278925290564,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c956b9c2-06dd-4d2d-a737-a56795f98c39,"Bayview The Headlands, Bray, Co. Wicklow",1611.0,month,1611.0,2.0,1.0,Apartment,Wicklow,76.9,55361.0,-0.6942622639529339,-0.3413114641619641,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
2cf1e2b2-f0b1-4250-a6e7-4ddcaaf40825,"24 Drumcondra road lower, apt 1, Drumcondra, Dublin 3",1625.0,month,1625.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6755969184924143,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
770cf482-12b5-4ae3-8bc5-a866546838d6,"Apartment 30, 55 Mountjoy Square, Dublin 1",1625.0,month,1625.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6755969184924143,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
2159d89d-0aa1-4a60-8b37-bfe42fd777f8,"50 Michael Street, Waterford City Centre",1632.0,month,1632.0,1.0,1.0,Apartment,Waterford,68.6,46308.0,-0.6662642457621546,-1.1677841697609972,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
b6252823-3f9c-48c8-9c14-e853fd088e15,"Flat 3 , 90 Drumcondra Road Lower, Drumcondra, Dublin 9",1642.0,month,1642.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6529318561474977,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
b3da2d2a-535b-4c4d-bb69-7b30b6c9a753,"oakdale athlone, Athlone, Co. Westmeath",1650.0,month,1650.0,2.0,1.0,House,Westmeath,52.3,46782.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
b48efad0-f42b-478b-80e5-b2b5477973c6,"Beasley Street, Cork T12XTW6, Cork City Centre",1650.0,month,1650.0,3.0,3.0,Apartment,Cork,77.5,52284.0,-0.6422659444557722,0.485161241437069,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
df924fce-8ecd-40a2-934f-57e993eb09bd,"The Chandler, Arran Quay, Dublin 7",1650.0,month,1650.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6422659444557722,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
f611ab09-3565-4484-9730-6eb7d702de5a,"Apartment 20 , Glenanne, Dublin 12, Kimmage, Dublin 12",1650.0,month,1650.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
7f81cce1-d570-4ca1-b300-f74c2c0c6447,"Main St, Bunclody, Co. Wexford",1650.0,month,1650.0,5.0,2.0,House,Wexford,69.3,42906.0,-0.6422659444557722,2.1381066526351353,0.2769643587476342,-0.9620842426431447,-1.626234285165009
9d2e08b2-95ee-47c9-9605-99975db3551c,"Lakes Village, Hill Road, Killaloe, Co. Clare",1650.0,month,1650.0,3.0,2.0,Apartment,Clare,37.1,48576.0,-0.6422659444557722,0.485161241437069,0.2769643587476342,-1.0047855836918793,-0.8230207578500197
a52e46b1-04db-4770-8e50-29db61ea5281,"Apartment 4, Kilrush Airfield, Kilcullen, Co. Kildare",1650.0,month,1650.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-0.6422659444557722,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
7b1763e1-6f37-4019-afa8-1a2a89546d1f,"The Coach House, Rathvilly, Co. Carlow",1650.0,month,1650.0,3.0,2.0,House,Carlow,69.1,44000.0,-0.6422659444557722,0.485161241437069,0.2769643587476342,-0.9623494683639443,-1.471257989065785
f84e4578-9d88-4849-bcc7-92b5ee2e6519,"17 Ballinorig Close, Tralee, Tralee, Co. Kerry",1650.0,month,1650.0,4.0,2.0,House,Kerry,32.5,42674.0,-0.6422659444557722,1.3116339470361023,0.2769643587476342,-1.01088577527027,-1.6590994594748991
c11e6b9d-775f-4457-bb11-ab7455634640,"Apartment 41 , Sherlock Walk, Gracedieu, Waterford, Gracedieu, Co. Waterford",1650.0,month,1650.0,2.0,1.0,Apartment,Waterford,68.6,46308.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
74531c91-fa0f-4bea-946c-eaa8bf89c328,"Cardiffsbridge Avenue, Dublin 11",1650.0,month,1650.0,2.0,1.0,House,Dublin,1581.5,60804.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
3ee1dcab-202b-4a71-b662-1349feef913b,"The Coach House, Rathvilly, Co. Carlow",1650.0,month,1650.0,3.0,2.0,House,Carlow,69.1,44000.0,-0.6422659444557722,0.485161241437069,0.2769643587476342,-0.9623494683639443,-1.471257989065785
2eb9e50c-864e-4ffd-baea-f9f7d670adb2,"THE COAST INN, 65-67 65-67, Skerries, Co. Dublin",1650.0,month,1650.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6422659444557722,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
fca70385-1833-4981-8107-68ea49daa6fe,"The Courtyard, Townley Hall, Tullyallen, Co. Louth",1650.0,month,1650.0,2.0,1.0,Apartment,Louth,169.1,45905.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
3a8627e0-4197-48da-ae91-e50e7215b48e,"Curraghmore, Ower, Headford, Co. Galway",1650.0,month,1650.0,3.0,1.0,House,Galway,45.1,48765.0,-0.6422659444557722,0.485161241437069,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
a4b1cc94-2e75-40ec-813d-b061d9664470,"Dunderry, Robinstown, Co. Meath",1650.0,month,1650.0,2.0,1.0,House,Meath,94.3,53018.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
5b42c826-683b-49a3-ae1a-cec21fbd128d,"6 Lucas Court, Athlone, Athlone, Co. Westmeath",1650.0,month,1650.0,2.0,1.0,House,Westmeath,52.3,46782.0,-0.6422659444557722,-0.3413114641619641,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
f069b9d1-f126-4125-b014-a840575cf6b9,"Glen Oaks, Glenconnor, Clonmel, Clonmel, Co. Tipperary",1650.0,month,1650.0,3.0,1.0,House,Tipperary,39.0,44678.0,-0.6422659444557722,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
83943a8c-7d1d-4a59-aaa9-104cfe62b5ed,"Apartment 2, 31 Victoria Street, Dublin 8",1650.0,month,1650.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6422659444557722,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
cc880be5-7cf2-4725-9be8-9f10f6178619,"Blue Gardenia, Glenaraneen, Brittas, Saggart, Co. Dublin",1650.0,month,1650.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6422659444557722,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
266c0909-de92-4b2a-a69d-4d85c35e12d4,"Turagh, Cappamore, Cappamore, Co. Limerick",1650.0,month,1650.0,4.0,3.0,House,Limerick,76.0,49272.0,-0.6422659444557722,1.3116339470361023,1.3604656315367458,-0.9531991809963583,-0.724425234920349
e60210bb-5baf-4555-be1f-6cde9e8ce770,"Coillte Mhuirlinne, Ballybane, Co. Galway",1652.0,month,1652.0,2.0,1.0,Apartment,Galway,45.1,48765.0,-0.6395994665328409,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
a4a8c09e-7c43-4135-adf8-e9cdaa1f951b,"12 Post Office Avenue, Blackrock, Blackrock, Co. Cork",1661.0,month,1661.0,2.0,1.0,House,Cork,77.5,52284.0,-0.6276003158796498,-0.3413114641619641,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
d6254b42-bdce-4616-9446-f94cc2b66397,"Flat 2 , 63 Manor St, Stoneybatter, Dublin 7",1670.0,month,1670.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6156011652264587,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
ed7db925-268f-4997-8dcf-a9f78a264c32,"Slade Castle Walk, Saggart, Co. Dublin",1672.0,month,1672.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,-0.6129346873035273,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
20a73a74-15c2-4f6e-a49a-6f3acd89db71,"Latt Hills, Latt, Cavan, Cavan, Co. Cavan",1675.0,month,1675.0,3.0,3.0,House,Cavan,42.3,43183.0,-0.6089349704191303,0.485161241437069,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
e7732b2f-fdfc-4d4c-a0f4-31bc711cf3f9,"Nicholas Street, Cork City Centre",1675.0,month,1675.0,1.0,1.0,Apartment,Cork,77.5,52284.0,-0.6089349704191303,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
5146aa22-677b-47db-a0d0-d1c2f764688f,"Chelmsford Road, Ranelagh, Dublin 6",1675.0,month,1675.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6089349704191303,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
466f4f34-5ae3-490e-94e3-1e4303eb588f,"Phoenix View,James'S Street,Dublin 8, Kilmainham, Dublin 8",1681.0,month,1681.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.6009355366503362,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
d13bb33c-ebac-4b28-a12c-1d9aad31f030,"Alexandra Place, North Wall, Dublin 1",1683.0,month,1683.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5982690587274048,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
534d7a7d-acfe-4f73-a4e3-8942715eb597,"Apartment 6 , 94 Ranelagh Road, Ranelagh, Dublin 6",1683.0,month,1683.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5982690587274048,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
a52294f3-5405-4e67-9478-96f7ce306dda,"Tuansgate, Tallaght, Dublin 24",1685.0,month,1685.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5956025808044734,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
397f7231-2eea-48a4-995a-2e76e323bc79,"Apartment , Block 2, Rathmines Town Centre, Rathmines, Dublin 6",1690.0,month,1690.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.588936385997145,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
2761da4b-1148-4b09-bbc8-f578b87c12d6,"Apartment 5 , 53 Rathmines Road Upper, Dublin 6, Rathgar, Dublin 6",1692.0,month,1692.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5862699080742136,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
a5c32c88-0d9c-436d-a0a6-a073b81aa4b3,"Flat 2, 24 James's Street, Dublin 8",1695.0,month,1695.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5822701911898166,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
4f9ff9e3-2b73-4847-95c4-75f36566eb32,"Apartment 1, 1 Victoria Avenue, Blackrock, Co. Cork",1696.0,month,1696.0,2.0,1.0,Apartment,Cork,77.5,52284.0,-0.580936952228351,-0.3413114641619641,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
75214579-09da-4ee8-8d74-aa485b226040,"Apartment 2, 71 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6",1698.0,month,1698.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5782704743054196,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
65ea237b-9c63-4b76-966a-0cbf989fdfc9,"Basement Apartment, Mountjoy Square South, Dublin 1",1699.0,month,1699.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5769372353439539,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c334926d-d354-45c5-9afe-5281d4fca6a8,"Apartment 6, 13 Laurence Street, Drogheda, Co. Louth",1700.0,month,1700.0,2.0,1.0,Apartment,Louth,169.1,45905.0,-0.5756039963824882,-0.3413114641619641,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
0be59252-448c-4daf-82a1-d23fbee3595a,"Morrisson's Road, Waterford City Centre",1700.0,month,1700.0,2.0,2.0,House,Waterford,68.6,46308.0,-0.5756039963824882,-0.3413114641619641,0.2769643587476342,-0.9630125326659432,-1.1443061687760154
d5be4f1a-5ef6-4d87-bce4-3ee153a35e34,"Glenlara House,Mount Kennett Place,Dock Road,Limerick, Limerick City Centre",1700.0,month,1700.0,2.0,2.0,Apartment,Limerick,76.0,49272.0,-0.5756039963824882,-0.3413114641619641,0.2769643587476342,-0.9531991809963583,-0.724425234920349
8fc132eb-b437-495f-b6b5-abd3c0922e39,"Quayside,Salthouse Lane,Wicklow, Wicklow Town, Co. Wicklow",1700.0,month,1700.0,2.0,2.0,Apartment,Wicklow,76.9,55361.0,-0.5756039963824882,-0.3413114641619641,0.2769643587476342,-0.9520056652527602,0.13814393048017448
fd3c780f-cd8c-416b-8591-48952cefad95,"Riverdale,Oranmore,Galway, Oranmore, Co. Galway",1700.0,month,1700.0,2.0,2.0,Apartment,Galway,45.1,48765.0,-0.5756039963824882,-0.3413114641619641,0.2769643587476342,-0.9941765548598955,-0.7962469736061867
0349e63c-1e9f-417f-8160-979d97ed2825,"Bellview Apartments, Dublin Road, Mullingar, Co. Westmeath",1700.0,month,1700.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-0.5756039963824882,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
166c1837-2d75-4953-9ca3-4ba64b0c334a,"Seaview, Gorey, Co. Wexford",1700.0,month,1700.0,3.0,2.0,House,Wexford,69.3,42906.0,-0.5756039963824882,0.485161241437069,0.2769643587476342,-0.9620842426431447,-1.626234285165009
